City,Year,Month,Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
New Delhi,2018,01,14,14.3,24.6,6.9,-,57,0,1.8,6.1,16.5,-,,,,
New Delhi,2018,01,15,13.9,22.9,7,-,61,0,1.9,11.5,20.6,33.5,,,,
New Delhi,2018,01,16,,,,,,,,,,,,,,
New Delhi,2018,01,17,,,,,,,,,,,,,,o
New Delhi,2018,01,18,,,,,,,,,,,,,,o
New Delhi,2018,01,19,14.9,23,6,-,76,0,0.6,8,18.3,-,,,,o
New Delhi,2018,01,20,13.2,22.5,7,-,66,0,1.4,7.4,20.6,-,,,,o
New Delhi,2018,01,21,14.5,24.4,5,-,54,0,2.6,4.1,13,-,,,,
New Delhi,2018,01,22,,,,,,,,,,,,,,
New Delhi,2018,01,23,,,,,,,,,,,o,,o,
New Delhi,2018,01,24,,,,,,,,,,,,,,o
New Delhi,2018,01,25,11.6,16.4,8,-,94,0,0.5,8.9,16.5,-,,,,o
New Delhi,2018,01,26,11.8,17.6,8.5,-,88,0,0.6,5.9,11.1,-,,,,o
New Delhi,2018,01,27,12.3,19.2,7,-,79,0,0.8,5.7,11.1,-,,,,o
New Delhi,2018,01,28,,,,,,,,,,,,,,o
New Delhi,2018,01,29,,,,,,,,,,,,,,o
New Delhi,2018,01,30,,,,,,,,,,,,,,o
New Delhi,2018,01,31,16.8,25,9.9,-,63,0,2.1,10.6,24.1,33.5,,,,o
New Delhi,2018,02,1,18.9,27.2,10.7,-,57,0,2.4,5.2,13,-,,,,
New Delhi,2018,02,2,18.1,27.2,11,-,61,0,2.1,8,14.8,-,,,,o
New Delhi,2018,02,3,16.3,24.6,10,-,54,0,2.3,9.4,14.8,-,,,,
New Delhi,2018,02,4,,,,,,,,,,,,,,
New Delhi,2018,02,5,,,,,,,,,,,,,,
New Delhi,2018,02,6,,,,,,,,,,,,,,
New Delhi,2018,02,7,15,24,7,-,51,0,2.4,8.9,18.3,-,,,,
New Delhi,2018,02,8,14.9,23.6,6.4,-,52,0,1.9,4.4,14.8,-,,,,
New Delhi,2018,02,9,15.6,24.8,7.3,-,51,0,2.3,6.3,14.8,-,,,,
New Delhi,2018,02,10,,,,,,,,,,,,,,
New Delhi,2018,02,11,,,,,,,,,,,,,,
New Delhi,2018,02,12,,,,,,,,,,,,,,
New Delhi,2018,02,13,16.9,23.9,10.2,-,70,0,2.7,9.3,16.5,-,,,,
New Delhi,2018,02,14,15.3,23.9,8,-,63,0,2.7,12,22.2,35.2,,,,o
New Delhi,2018,02,15,17,24.6,10,-,66,0,2.3,13.1,22.2,33.5,,,,o
New Delhi,2018,02,16,,,,,,,,,,,,,,o
New Delhi,2018,02,17,,,,,,,,,,,,,,
New Delhi,2018,02,18,,,,,,,,,,,,,,
New Delhi,2018,02,19,18.7,28,10.8,-,50,0,2.7,6.5,14.8,-,,,,
New Delhi,2018,02,20,20.4,29.3,11.4,-,52,0,2.7,6.3,16.5,-,,,,
New Delhi,2018,02,21,23.4,32.2,14.4,-,45,0,3.1,4.4,13,-,,,,
New Delhi,2018,02,22,,,,,,,,,,,,,,
New Delhi,2018,02,23,,,,,,,,,,,,,,
New Delhi,2018,02,24,,,,,,,,,,,,,,
New Delhi,2018,02,25,22.4,32.4,15,-,58,0,2.7,13.1,20.6,-,,,,
New Delhi,2018,02,26,21,28.4,13.6,-,59,0,2.9,13.7,24.1,38.9,,,,
New Delhi,2018,02,27,22.8,30.2,15,-,62,0,2.7,10.2,22.2,-,,,,
New Delhi,2018,02,28,,,,,,,,,,,,,,
New Delhi,2018,03,1,23.1,30.8,16.2,-,54,0,2.6,7.4,14.8,-,,,,
New Delhi,2018,03,2,24.2,32,16.6,-,52,0,3.1,5.9,18.3,27.8,,,,
New Delhi,2018,03,3,24.8,33.1,17,-,51,0,2.7,8.1,14.8,-,,,,
New Delhi,2018,03,4,,,,,,,,,,,,,,
New Delhi,2018,03,5,,,,,,,,,,,,,,
New Delhi,2018,03,6,,,,,,,,,,,,,,
New Delhi,2018,03,7,21.9,30.5,13.4,-,51,0,3.2,9.8,22.2,33.5,,,,
New Delhi,2018,03,8,24.2,33,14.2,-,46,0,2.9,5.2,13,-,,,,
New Delhi,2018,03,9,24.9,33.1,16.5,-,45,0,3.5,9.4,16.5,-,,,,
New Delhi,2018,03,10,,,,,,,,,,,,,,
New Delhi,2018,03,11,,,,,,,,,,,,,,
New Delhi,2018,03,12,,,,,,,,,,,,,,
New Delhi,2018,03,13,27.3,37.5,15,-,32,0,3.7,8,18.3,-,,,,
New Delhi,2018,03,14,27.3,34.4,19.8,-,29,0,3.7,9.4,16.5,-,,,,
New Delhi,2018,03,15,25.8,33.1,18.8,-,42,0,3.2,10.4,20.6,33.5,,,,
New Delhi,2018,03,16,,,,,,,,,,,,,,
New Delhi,2018,03,17,,,,,,,,,,,,,,
New Delhi,2018,03,18,,,,,,,,,,,,,,
New Delhi,2018,03,19,25.9,35.5,16.6,-,38,0,3.1,7.6,18.3,-,,,,
New Delhi,2018,03,20,27.8,36.2,17.1,-,34,0,2.9,7.2,16.5,-,,,,
New Delhi,2018,03,21,25.9,33.6,20.8,-,48,0,3.5,12,22.2,33.5,,,,
New Delhi,2018,03,22,,,,,,,,,,,,,,
New Delhi,2018,03,23,,,,,,,,,,,,,,
New Delhi,2018,03,24,,,,,,,,,,,,,,
New Delhi,2018,03,25,25.9,34.1,17.8,-,45,0,3.1,12.8,25.9,37,,,,
New Delhi,2018,03,26,26.4,35.2,17,-,39,0,2.9,8.9,22.2,37,,,,
New Delhi,2018,03,27,28.7,38.8,17.8,-,29,0,3.2,7.8,22.2,33.5,,,,
New Delhi,2018,03,28,,,,,,,,,,,,,,
New Delhi,2018,03,29,,,,,,,,,,,,,,
New Delhi,2018,03,30,,,,,,,,,,,,,,
New Delhi,2018,03,31,26.9,35.4,20.2,-,41,0,3.5,13.9,18.3,-,,,,
New Delhi,2018,04,1,28.3,36.2,20.4,-,42,0,3.9,10.6,18.3,-,,,,
New Delhi,2018,04,2,30.2,37.2,22.4,-,38,0,3.5,11.5,18.3,-,,,,
New Delhi,2018,04,3,31.9,40,23.1,-,38,0,3.5,9.4,18.3,-,,,,
New Delhi,2018,04,4,,,,,,,,,,,,,,
New Delhi,2018,04,5,,,,,,,,,,,,,,
New Delhi,2018,04,6,,,,,,,,,,,o,,o,
New Delhi,2018,04,7,28.6,36.2,19.7,-,47,0,4,12,22.2,-,,,,
New Delhi,2018,04,8,29.8,37.8,22.3,-,44,0,3.5,15.9,22.2,33.5,,,,
New Delhi,2018,04,9,25.8,31.8,20.4,-,60,0.51,3.5,10.2,27.8,46.5,o,,o,
New Delhi,2018,04,10,,,,,,,,,,,,,,
New Delhi,2018,04,11,,,,,,,,,,,o,,o,
New Delhi,2018,04,12,,,,,,,,,,,,,,
New Delhi,2018,04,13,29.3,37,19,-,24,0,3.7,7.8,16.5,-,,,,
New Delhi,2018,04,14,30.5,38.4,20,-,25,0,2.9,9.6,24.1,-,,,,
New Delhi,2018,04,15,32.1,40,22,-,28,0,3.2,4.1,13,-,,,,
New Delhi,2018,04,16,,,,,,,,,,,,,,
New Delhi,2018,04,17,,,,,,,,,,,,,,
New Delhi,2018,04,18,,,,,,,,,,,,,,
New Delhi,2018,04,19,33.3,41,24.6,-,24,0,3.7,10.2,22.2,33.5,,,,
New Delhi,2018,04,20,33.4,40.2,25,-,19,0,3.1,16.5,24.1,46.5,,,,
New Delhi,2018,04,21,29.1,36.1,22.8,-,27,0,2.9,14.8,18.3,-,,,,
New Delhi,2018,04,22,,,,,,,,,,,,,,
New Delhi,2018,04,23,,,,,,,,,,,,,,
New Delhi,2018,04,24,,,,,,,,,,,,,,
New Delhi,2018,04,25,34.7,43.1,22.1,-,14,0,3.4,8.7,20.6,33.5,,,,
New Delhi,2018,04,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2018,04,27,33.5,41,27.1,-,39,0,3.4,15.6,22.2,-,,,,
New Delhi,2018,04,28,34.6,41.2,28.5,1004.5,38,0,2.7,17.4,22.2,-,,,,
New Delhi,2018,04,29,,,,,,,,,,,,,,
New Delhi,2018,04,30,,,,,,,,,,,,,,
New Delhi,2018,05,1,32,38.7,25.6,-,48,0,4.2,17.2,25.9,33.5,,,,
New Delhi,2018,05,2,30.1,39.2,23,-,49,3.05,2.9,17.4,37,55.4,o,,o,
New Delhi,2018,05,3,29.6,36.6,21.5,-,47,0,3.1,16.3,22.2,38.9,,,o,
New Delhi,2018,05,4,,,,,,,,,,,o,,,
New Delhi,2018,05,5,,,,,,,,,,,,,,
New Delhi,2018,05,6,,,,,,,,,,,,,,
New Delhi,2018,05,7,33.7,41,24.5,-,29,0,3.2,11.5,37,55.4,,,,
New Delhi,2018,05,8,29.4,36.5,24,-,38,0,3.9,11.9,27.8,46.5,,,o,
New Delhi,2018,05,9,29.1,37.9,23,-,44,-,3.7,5,37,55.4,o,,o,
New Delhi,2018,05,10,,,,,,,,,,,,,,
New Delhi,2018,05,11,,,,,,,,,,,,,,
New Delhi,2018,05,12,,,,,,,,,,,o,,,
New Delhi,2018,05,13,30.7,43.2,23,-,47,0,3.5,16.1,46.5,64.8,o,,o,
New Delhi,2018,05,14,30.7,37.6,21.6,-,45,2.03,3.1,10.9,16.5,-,,,,
New Delhi,2018,05,15,32.4,39.7,25,-,46,0,3.7,13.5,55.4,-,o,,o,
New Delhi,2018,05,16,,,,,,,,,,,,,,
New Delhi,2018,05,17,,,,,,,,,,,,,o,
New Delhi,2018,05,18,,,,,,,,,,,,,,
New Delhi,2018,05,19,34.4,42.4,27.1,-,32,0,2.6,9.1,18.3,51.9,,,,
New Delhi,2018,05,20,36.1,42.6,27,-,18,0,3.7,11.3,20.6,27.8,,,,
New Delhi,2018,05,21,37.3,44.2,27.4,-,13,0,3.5,11.5,22.2,33.5,,,,
New Delhi,2018,05,22,,,,,,,,,,,,,,
New Delhi,2018,05,23,,,,,,,,,,,,,,
New Delhi,2018,05,24,,,,,,,,,,,,,,
New Delhi,2018,05,25,37.5,45.4,26.7,-,13,0,3.7,9.4,22.2,31.7,,,,
New Delhi,2018,05,26,38,46.2,27,-,13,0,3.1,7.8,14.8,-,,,,
New Delhi,2018,05,27,38.3,45.8,30.8,-,13,0,3.7,9.8,18.3,40.7,,,,
New Delhi,2018,05,28,,,,,,,,,,,,,,
New Delhi,2018,05,29,,,,,,,,,,,,,o,
New Delhi,2018,05,30,,,,,,,,,,,,,,
New Delhi,2018,05,31,37.2,43.6,28.2,-,33,0,3.4,12,24.1,35.2,,,,
New Delhi,2018,06,1,33.9,43.7,27,-,44,0,3.1,16.9,37,64.8,,,o,
New Delhi,2018,06,2,32.8,43.7,25.4,-,44,0,3.7,16.7,22.2,33.5,,,,
New Delhi,2018,06,3,34.7,41.5,27.3,-,48,0,3.5,15.6,24.1,33.5,,,,
New Delhi,2018,06,4,,,,,,,,,,,,,,
New Delhi,2018,06,5,,,,,,,,,,,,,,
New Delhi,2018,06,6,,,,,,,,,,,,,,
New Delhi,2018,06,7,36.6,42.4,28.8,-,46,0,3.1,11.7,16.5,-,,,,
New Delhi,2018,06,8,36.1,42.1,31,-,51,0,2.9,16.7,22.2,44.6,,,,
New Delhi,2018,06,9,31.4,40.9,23.9,-,68,26.92,2.7,15.2,55.4,74.1,o,,o,
New Delhi,2018,06,10,,,,,,,,,,,,,,
New Delhi,2018,06,11,,,,,,,,,,,,,,
New Delhi,2018,06,12,,,,,,,,,,,,,,
New Delhi,2018,06,13,38.2,42.2,33.3,-,34,0,1.6,16.7,29.4,48.2,,,,
New Delhi,2018,06,14,37.7,42,31.8,-,34,0,1.9,14.6,27.8,37,,,,
New Delhi,2018,06,15,36.6,41.2,32,-,37,0,2.3,14.3,27.8,44.6,,,,
New Delhi,2018,06,16,,,,,,,,,,,,,,
New Delhi,2018,06,17,,,,,,,,,,,,,,
New Delhi,2018,06,18,,,,,,,,,,,,,,
New Delhi,2018,06,19,34.3,41.3,26,-,43,0,3.2,10.9,22.2,-,,,,
New Delhi,2018,06,20,36.4,43.2,29.7,-,38,0,3.2,10.4,18.3,33.5,,,,
New Delhi,2018,06,21,36.8,43.2,31.3,-,37,0,2.9,8,16.5,-,,,,
New Delhi,2018,06,22,,,,,,,,,,,,,,
New Delhi,2018,06,23,,,,,,,,,,,,,,
New Delhi,2018,06,24,,,,,,,,,,,,,,
New Delhi,2018,06,25,36.2,43.6,31,-,40,0,3.1,13.9,20.6,37,,,,
New Delhi,2018,06,26,32.6,34.8,29,-,53,0,3.2,10.4,21.7,-,,,,
New Delhi,2018,06,27,29.8,38,25.6,-,78,0.51,2.6,12.8,27.8,46.5,o,,o,
New Delhi,2018,06,28,,,,,,,,,,,o,,,
New Delhi,2018,06,29,,,,,,,,,,,o,,o,
New Delhi,2018,06,30,,,,,,,,,,,o,,o,
New Delhi,2018,07,1,32.3,37,27.9,-,72,0,3.1,13.7,27.8,46.5,o,,,
New Delhi,2018,07,2,31.8,37.7,24,-,64,0.25,3.9,14.1,37,64.8,o,,o,
New Delhi,2018,07,3,32.3,35,30,-,70,0,3.5,11.3,16.5,-,,,,
New Delhi,2018,07,4,,,,,,,,,,,o,,o,
New Delhi,2018,07,5,,,,,,,,,,,o,,o,
New Delhi,2018,07,6,,,,,,,,,,,,,,
New Delhi,2018,07,7,34.1,39,28.3,-,54,0,3.2,8.7,22.2,-,,,,
New Delhi,2018,07,8,35.2,41.1,29,-,51,0,3.2,7.2,14.8,-,,,,
New Delhi,2018,07,9,34.3,41.1,30,-,62,0,3.1,12.4,22.2,-,,,,
New Delhi,2018,07,10,,,,,,,,,,,,,,
New Delhi,2018,07,11,,,,,,,,,,,,,,
New Delhi,2018,07,12,,,,,,,,,,,o,,o,
New Delhi,2018,07,13,28.8,33.6,26,-,87,1.02,2.9,8,22.2,-,o,,o,
New Delhi,2018,07,14,29.3,33.6,25.6,-,85,22.1,2.6,9.4,22.2,-,o,,o,
New Delhi,2018,07,15,31.5,36.2,27.2,-,76,7.11,3.5,12.2,20.6,-,,,,
New Delhi,2018,07,16,,,,,,,,,,,o,,o,
New Delhi,2018,07,17,,,,,,,,,,,,,o,
New Delhi,2018,07,18,,,,,,,,,,,o,,o,
New Delhi,2018,07,19,31.5,38,28,997.5,74,0.76,2.4,7.4,13,-,,,,
New Delhi,2018,07,20,29.9,33.2,27,-,83,1.02,2.7,6.5,14.8,-,,,o,
New Delhi,2018,07,21,29.1,35.2,26.6,-,87,0,2.4,7.6,14.8,-,o,,o,
New Delhi,2018,07,22,,,,,,,,,,,o,,o,
New Delhi,2018,07,23,,,,,,,,,,,o,,,
New Delhi,2018,07,24,,,,,,,,,,,,,,
New Delhi,2018,07,25,29.2,37.8,27,-,89,0.51,3.1,6.7,18.3,-,o,,o,
New Delhi,2018,07,26,26.8,28,25.8,-,99,8.89,2.6,10.9,16.5,-,o,,o,
New Delhi,2018,07,27,26.8,28.2,25.6,-,98,37.08,2.6,10.7,16.5,-,o,,,
New Delhi,2018,07,28,,,,,,,,,,,o,,o,
New Delhi,2018,07,29,,,,,,,,,,,o,,o,
New Delhi,2018,07,30,,,,,,,,,,,,,,
New Delhi,2018,07,31,30.1,34.9,23.6,-,75,0,3.1,10.7,22.2,40.7,o,,o,
New Delhi,2018,08,1,31.5,35.4,23.4,-,68,0,3.2,10.7,18.3,33.5,,,,
New Delhi,2018,08,2,31.3,35.6,28,-,67,0,3.4,12.2,22.2,33.5,,,,
New Delhi,2018,08,3,31,35.8,27.8,-,65,0,3.4,13,22.2,-,,,,
New Delhi,2018,08,4,,,,,,,,,,,,,,
New Delhi,2018,08,5,,,,,,,,,,,o,,,
New Delhi,2018,08,6,,,,,,,,,,,o,,,
New Delhi,2018,08,7,28.4,33.2,25.9,-,86,1.02,2.6,7.2,16.5,-,o,,o,
New Delhi,2018,08,8,30.2,34.2,25.3,-,82,23.88,3.2,8.9,14.8,-,o,,,
New Delhi,2018,08,9,31.7,36.4,27.1,1002.7,70,0,3.7,12.2,18.3,-,,,,
New Delhi,2018,08,10,,,,,,,,,,,o,,o,
New Delhi,2018,08,11,,,,,,,,,,,o,,o,
New Delhi,2018,08,12,,,,,,,,,,,o,,,
New Delhi,2018,08,13,30.5,34.2,26.1,-,73,2.03,3.7,7.6,14.8,-,o,,,
New Delhi,2018,08,14,31.8,35.2,27.4,-,71,0.25,3.5,8,14.8,-,o,,,
New Delhi,2018,08,15,30.8,36.4,27.8,-,73,4.06,2.9,10,18.3,33.5,,,,
New Delhi,2018,08,16,,,,,,,,,,,o,,,
New Delhi,2018,08,17,,,,,,,,,,,,,,
New Delhi,2018,08,18,,,,,,,,,,,,,,
New Delhi,2018,08,19,29.1,34.2,27.3,-,88,0.25,2.6,4.8,14.8,-,o,,o,
New Delhi,2018,08,20,30.1,35.6,27,-,82,3.05,2.6,8.1,20.6,-,,,,
New Delhi,2018,08,21,31.8,37.2,26.4,-,74,0,3.4,9.8,20.6,-,,,,
New Delhi,2018,08,22,,,,,,,,,,,,,,
New Delhi,2018,08,23,,,,,,,,,,,o,,,
New Delhi,2018,08,24,,,,,,,,,,,o,,,
New Delhi,2018,08,25,29.7,34.9,26.4,-,76,-,3.7,12,18.3,-,o,,,
New Delhi,2018,08,26,30.9,36.2,26.1,-,73,-,3.5,10.9,20.6,-,o,,,
New Delhi,2018,08,27,29.4,36.2,26.2,-,85,1.02,3.4,7.6,11.1,-,o,,o,
New Delhi,2018,08,28,,,,,,,,,,,o,,o,
New Delhi,2018,08,29,,,,,,,,,,,o,,o,
New Delhi,2018,08,30,,,,,,,,,,,,,,
New Delhi,2018,08,31,31.2,35,27.5,-,75,0,3.7,9.4,20.6,29.4,,,,
New Delhi,2018,09,1,28.3,31,26,-,91,0,2.6,6.3,18.3,-,o,,o,
New Delhi,2018,09,2,26.9,29,25,-,93,20.07,2.3,8.7,18.3,-,o,,o,
New Delhi,2018,09,3,27.2,30.2,25.4,-,94,8.89,2.1,4.8,16.5,-,o,,o,
New Delhi,2018,09,4,,,,,,,,,,,o,,,
New Delhi,2018,09,5,,,,,,,,,,,o,,o,
New Delhi,2018,09,6,,,,,,,,,,,o,,o,
New Delhi,2018,09,7,27.7,35,24.3,-,92,0,2.3,5.2,25.9,37,o,,o,
New Delhi,2018,09,8,28.2,32.2,24.8,-,86,42.93,2.7,14.1,24.1,37,o,,o,
New Delhi,2018,09,9,28.2,32.4,24.3,-,82,17.02,3.7,11.5,22.2,33.5,,,,
New Delhi,2018,09,10,,,,,,,,,,,,,,
New Delhi,2018,09,11,,,,,,,,,,,,,,
New Delhi,2018,09,12,,,,,,,,,,,,,,
New Delhi,2018,09,13,29.1,34.2,24,-,73,0,4,11.3,22.2,33.5,,,,
New Delhi,2018,09,14,29.5,35.2,24.5,-,72,0,4.2,10.4,18.3,-,,,,
New Delhi,2018,09,15,30.6,35.2,24.7,-,63,0,4.3,11.1,18.3,-,,,,
New Delhi,2018,09,16,,,,,,,,,,,,,,
New Delhi,2018,09,17,,,,,,,,,,,,,,
New Delhi,2018,09,18,,,,,,,,,,,,,,
New Delhi,2018,09,19,30.3,36,24.2,-,64,0,3.5,9.1,20.6,-,,,,
New Delhi,2018,09,20,30.4,36.4,26.4,-,64,0,3.1,8.1,13,-,,,,
New Delhi,2018,09,21,27.9,34.7,23,-,75,-,3.9,14.4,22.2,40.7,o,,,
New Delhi,2018,09,22,,,,,,,,,,,,,,
New Delhi,2018,09,23,,,,,,,,,,,o,,o,
New Delhi,2018,09,24,,,,,,,,,,,o,,,
New Delhi,2018,09,25,24.6,27.6,21.6,-,91,8.89,3.2,10.9,18.3,-,o,,,
New Delhi,2018,09,26,27.2,32.4,22,-,79,0,3.7,6.5,14.8,-,,,,
New Delhi,2018,09,27,28.7,35,23.1,-,74,0,3.7,5,14.8,-,,,,
New Delhi,2018,09,28,,,,,,,,,,,,,,
New Delhi,2018,09,29,,,,,,,,,,,,,,
New Delhi,2018,09,30,,,,,,,,,,,,,,
New Delhi,2018,10,1,28.8,35.2,22.8,-,66,0,3.5,6.7,14.8,-,,,,
New Delhi,2018,10,2,29.2,36.2,22.9,-,59,0,3.2,6.3,14.8,-,,,,
New Delhi,2018,10,3,29.7,36.8,22,-,56,0,3.7,4.8,11.1,-,,,,
New Delhi,2018,10,4,,,,,,,,,,,,,,
New Delhi,2018,10,5,,,,,,,,,,,,,,
New Delhi,2018,10,6,,,,,,,,,,,,,,
New Delhi,2018,10,7,27.6,34.6,20,-,56,0,3.1,5,14.8,-,,,,
New Delhi,2018,10,8,28.4,35.8,21.2,-,54,0,2.9,5.9,14.8,-,,,,
New Delhi,2018,10,9,28.8,36,21.9,-,56,0,3.4,8.1,14.8,-,,,,
New Delhi,2018,10,10,,,,,,,,,,,,,,
New Delhi,2018,10,11,,,,,,,,,,,,,,
New Delhi,2018,10,12,,,,,,,,,,,,,,
New Delhi,2018,10,13,25.1,31.8,18.2,-,56,0,3.4,6.9,18.3,-,,,,
New Delhi,2018,10,14,25.5,33,18,-,51,0,3.2,6.9,16.5,-,,,,
New Delhi,2018,10,15,26.1,34.2,18.6,-,51,0,3.1,5.4,11.1,-,,,,
New Delhi,2018,10,16,,,,,,,,,,,,,,
New Delhi,2018,10,17,,,,,,,,,,,,,,
New Delhi,2018,10,18,,,,,,,,,,,,,,
New Delhi,2018,10,19,25.6,33.3,18,-,53,0,2.3,6.3,13,-,,,,
New Delhi,2018,10,20,25.3,33.6,18,-,47,0,2.6,4.4,11.1,-,,,,
New Delhi,2018,10,21,24.3,33.6,18.2,-,48,0,2.9,6.1,14.8,-,,,,
New Delhi,2018,10,22,,,,,,,,,,,,,,
New Delhi,2018,10,23,,,,,,,,,,,,,,
New Delhi,2018,10,24,,,,,,,,,,,,,,
New Delhi,2018,10,25,24.7,33.4,17.1,-,51,0,3.1,4.8,11.1,-,,,,
New Delhi,2018,10,26,24.1,31,17.8,-,52,0,2.1,2.6,9.4,-,,,,
New Delhi,2018,10,27,23.4,32.1,17,-,57,0,2.4,2,9.4,-,,,,
New Delhi,2018,10,28,,,,,,,,,,,,,,
New Delhi,2018,10,29,,,,,,,,,,,,,,
New Delhi,2018,10,30,,,,,,,,,,,,,,
New Delhi,2018,10,31,24,31.4,17.3,-,58,0,2.1,2.4,7.6,-,,,,
New Delhi,2018,11,1,24.1,31.7,18,-,58,0,2.1,3.7,9.4,-,,,,
New Delhi,2018,11,2,24.5,32.6,17,-,57,0,2.3,8.5,13,-,,,,
New Delhi,2018,11,3,24.3,30.9,18.6,-,59,0,2.6,13.9,20.6,-,,,,
New Delhi,2018,11,4,,,,,,,,,,,,,,
New Delhi,2018,11,5,,,,,,,,,,,,,,o
New Delhi,2018,11,6,,,,,,,,,,,,,,
New Delhi,2018,11,7,19.1,27.8,12.1,-,44,0,2.3,5,14.8,-,,,,
New Delhi,2018,11,8,18.8,26.8,12,-,51,0,1.6,0.9,7.6,-,,,,
New Delhi,2018,11,9,20.6,30,12.8,-,60,0,1.6,2.6,11.1,-,,,,
New Delhi,2018,11,10,,,,,,,,,,,,,,
New Delhi,2018,11,11,,,,,,,,,,,,,,
New Delhi,2018,11,12,,,,,,,,,,,,,,
New Delhi,2018,11,13,22.5,30.3,16.4,-,66,0.25,1.6,9.1,18.3,37,o,,,
New Delhi,2018,11,14,22.5,29.4,17,-,70,3.05,2.9,9.1,14.8,27.8,o,,,
New Delhi,2018,11,15,21.1,27.2,14,-,70,2.03,2.1,8.5,16.5,-,,,,
New Delhi,2018,11,16,,,,,,,,,,,,,,
New Delhi,2018,11,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2018,11,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2018,11,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2018,11,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2018,11,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2018,11,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
New Delhi,2018,11,23,,,,,,,,,,,,,,
New Delhi,2018,11,24,,,,,,,,,,,,,,
New Delhi,2018,11,25,19.9,27.2,12,-,52,0,2.6,5.2,11.1,-,,,,
New Delhi,2018,11,26,18.7,27.2,12.1,-,64,0,2.3,3,11.1,-,,,,
New Delhi,2018,11,27,20.9,28,12.5,-,54,0,2.4,5,16.5,-,,,,
New Delhi,2018,11,28,,,,,,,,,,,,,,
New Delhi,2018,11,29,,,,,,,,,,,,,,
New Delhi,2018,11,30,,,,,,,,,,,,,,
New Delhi,2018,12,1,17.9,26.2,11,-,59,0,2.4,5.9,16.5,-,,,,
New Delhi,2018,12,2,18.6,27.2,10.6,-,50,0,2.7,2.4,9.4,-,,,,
New Delhi,2018,12,3,17.2,26.2,10.5,-,58,0,1.9,3.3,11.1,-,,,,
New Delhi,2018,12,4,,,,,,,,,,,,,,
New Delhi,2018,12,5,,,,,,,,,,,,,,
New Delhi,2018,12,6,,,,,,,,,,,,,,
New Delhi,2018,12,7,15.7,23.4,9,-,69,0,1.6,5,14.8,-,,,,
New Delhi,2018,12,8,16.4,24.2,8,-,63,0,2.1,3.7,9.4,-,,,,o
New Delhi,2018,12,9,15.9,24.8,10,-,60,0,1.9,2.2,9.4,-,,,,
New Delhi,2018,12,10,,,,,,,,,,,,,,
New Delhi,2018,12,11,,,,,,,,,,,,,,
New Delhi,2018,12,12,,,,,,,,,,,,,,
New Delhi,2018,12,13,15.3,21,10,-,73,0.25,2.3,8.9,14.8,-,,,,o
New Delhi,2018,12,14,13.8,21.2,9,-,78,0,1.9,8.3,14.8,-,,,,o
New Delhi,2018,12,15,14.3,22,8.1,-,69,0,1.9,10,18.3,-,,,,
New Delhi,2018,12,16,,,,,,,,,,,,,,
New Delhi,2018,12,17,,,,,,,,,,,,,,
New Delhi,2018,12,18,,,,,,,,,,,,,,
New Delhi,2018,12,19,13.4,22.2,6.8,-,64,0,1.6,5.4,13,-,,,,
New Delhi,2018,12,20,13.3,22.2,6.5,-,63,0,1.8,3.3,13,-,,,,o
New Delhi,2018,12,21,12.4,20.5,6,-,67,0,1.4,4.3,14.8,-,,,,o
New Delhi,2018,12,22,,,,,,,,,,,,,,o
New Delhi,2018,12,23,,,,,,,,,,,,,,o
New Delhi,2018,12,24,,,,,,,,,,,,,,o
New Delhi,2018,12,25,11,18.6,5,-,81,0,0.6,7.8,20.6,-,,,,o
New Delhi,2018,12,26,12.1,20.2,4,-,61,0,1.8,4.1,13,-,,,,o
New Delhi,2018,12,27,12.7,20,5.5,-,61,0,1.3,8.7,14.8,-,,,,o
New Delhi,2018,12,28,,,,,,,,,,,,,,o
New Delhi,2018,12,29,,,,,,,,,,,,,,o
New Delhi,2018,12,30,,,,,,,,,,,,,,o
New Delhi,2018,12,31,13.3,22.2,5.6,-,61,0,1.3,4.4,14.8,-,,,,o
New Delhi,2019,01,1,14.1,22.2,5.8,-,61,0,1.8,4.3,11.1,-,,,,o
New Delhi,2019,01,2,15.1,23.6,8.2,-,64,0,1.1,3.9,13,-,,,,o
New Delhi,2019,01,3,12.1,19,7,-,84,0,0.6,8.5,16.5,-,,,,o
New Delhi,2019,01,4,,,,,,,,,,,,,,o
New Delhi,2019,01,5,,,,,,,,,,,,,,o
New Delhi,2019,01,6,,,,,,,,,,,o,,o,o
New Delhi,2019,01,7,12.6,19.2,8,-,85,0,1.1,6.1,11.1,-,,,,o
New Delhi,2019,01,8,11.8,19.4,8,1018.2,88,0,0.6,8.3,16.5,-,,,,o
New Delhi,2019,01,9,13,20.8,7,-,67,0,2.1,10.4,22.2,33.5,,,,o
New Delhi,2019,01,10,,,,,,,,,,,,,,
New Delhi,2019,01,11,,,,,,,,,,,,,,
